안전비상벨관리번호,설치목적,설치장소유형,설치위치,소재지도로명주소,소재지지번주소,위도,경도,연계방식,경찰연계유무,경비업체연계유무,관리사무소연계유무,부가기능,안전비상벨설치년도,최종점검일자,최종점검결과구분,관리기관명,관리기관전화번호,데이터기준일자
방256,01,05,수영빌라 주변,,경기도 하남시 덕풍동 676-10,37.5353461500,127.1963195000,03,N,N,N,경보등 + 경보음 + CCTV,2017,20231109,Y,하남시청,031-790-6400,20240614
방255,01,05,신평교회 주변,경기도 하남시 감일남로52번길 39,경기도 하남시 감일동 384-4,37.5038189400,127.1457076000,03,N,N,N,경보등 + 경보음 + CCTV,2017,20231109,Y,하남시청,031-790-6400,20240614
방254,01,05,이정수 치킨 주변,경기도 하남시 신장로 156-1,경기도 하남시 덕풍동 662번지,37.5398597200,127.2017600000,03,N,N,N,경보등 + 경보음 + CCTV,2017,20231109,Y,하남시청,031-790-6400,20240614
방253,01,05,창우치안센터 주변,경기도 하남시 대청로 지하 100,경기도 하남시 창우동 526,37.5397591400,127.2234445000,03,N,N,N,경보등 + 경보음 + CCTV,2017,20231109,Y,하남시청,031-790-6400,20240614
방252,01,05,덕보교 주변,,경기도 하남시 천현동 206-8,37.5359372000,127.2090023000,03,N,N,N,경보등 + 경보음 + CCTV,2017,20231109,Y,하남시청,031-790-6400,20240614
방251,01,05,선경창호 주변,,경기도 하남시 감일동 426-7,37.5130331100,127.1468781000,03,N,N,N,경보등 + 경보음 + CCTV,2017,20231109,Y,하남시청,031-790-6400,20240614
방250,01,05,새별 어린이집 주변,,경기도 하남시 천현동 564,37.5335318100,127.2242780000,03,N,N,N,경보등 + 경보음 + CCTV,2017,20231109,Y,하남시청,031-790-6400,20240614
방249,01,05,스톤벨리 앞 삼거리 주변,,경기도 하남시 창우동 496,37.5311917100,127.2290990000,03,N,N,N,경보등 + 경보음 + CCTV,2017,20231109,Y,하남시청,031-790-6400,20240614
방248,01,05,하남 영락교회 주변,,경기도 하남시 덕풍동 210-2,37.5479678200,127.1985522000,03,N,N,N,경보등 + 경보음 + CCTV,2017,20231109,Y,하남시청,031-790-6400,20240614
방247,01,01,하남 풍산교회 주변,,경기도 하남시 덕풍동 637,37.5484672800,127.2039924000,03,N,N,N,경보등 + 경보음 + CCTV,2017,20231109,Y,하남시청,031-790-6400,20240614
방109,01,05,주택단지 3거리,경기도 하남시 신장로136번길 21-6,경기도 하남시 덕풍동 415-43,37.5396153300,127.2036184000,03,N,N,N,경보등 + 경보음 + CCTV,2013,20231109,Y,하남시청,031-790-6400,20240614
방108,01,01,신장성당 뒤편 골목 주변,,경기도 하남시 덕풍동 640-4,37.5415332900,127.2045621000,03,N,N,N,경보등 + 경보음 + CCTV,2012,20231109,Y,하남시청,031-790-6400,20240614
방107,01,05,희망공인중개사 주변,경기도 하남시 하남대로855번길 64,경기도 하남시 덕풍동 387-13,37.5408888500,127.2011746000,03,N,N,N,경보등 + 경보음 + CCTV,2012,20231109,Y,하남시청,031-790-6400,20240614
방106,01,05,배알미 삼거리 주변,,경기도 하남시 배알미동 산132-4,37.5259902200,127.2747402000,03,N,N,N,경보등 + 경보음 + CCTV,2012,20231109,Y,하남시청,031-790-6400,20240614
방105,01,05,하남시벤처센터 주변,,경기도 하남시 창우동 264-6,37.5367664000,127.2290421000,03,N,N,N,경보등 + 경보음 + CCTV,2012,20231109,Y,하남시청,031-790-6400,20240614
방104,01,05,청담의원 부근 버스정류장 주변,,경기도 하남시 하산곡동 340-6,37.5065490300,127.2307779000,03,N,N,N,경보등 + 경보음 + CCTV,2012,20231109,Y,하남시청,031-790-6400,20240614
방103,01,01,서부농협 초이지점 주변,,경기도 하남시 초이동 171-60,37.5449161800,127.1719241000,03,N,N,N,경보등 + 경보음 + CCTV,2012,20231109,Y,하남시청,031-790-6400,20240614
방102,01,05,대한노인회 주변,,경기도 하남시 초이동 262-9,37.5385405000,127.1704769000,03,N,N,N,경보등 + 경보음 + CCTV,2012,20231109,Y,하남시청,031-790-6400,20240614
방101,01,05,㈜청보농산 주변,경기도 하남시 대성로99번길 26,경기도 하남시 춘궁동 391-2,37.5196497900,127.1955726000,03,N,N,N,경보등 + 경보음 + CCTV,2012,20231109,Y,하남시청,031-790-6400,20240614
방100,01,05,고골초등학교 정문 주변(보호구역 - 고골초등학교),,경기도 하남시 하사창동 262-2,37.5185301100,127.1969321000,03,N,N,N,경보등 + 경보음 + CCTV,2012,20231109,Y,하남시청,031-790-6400,20240614
방099,01,05,고골산장 부근 삼거리 주변,경기도 하남시 고골로 369,경기도 하남시 상사창동 343-8,37.4941096400,127.1898465000,03,N,N,N,경보등 + 경보음 + CCTV,2012,20231109,Y,하남시청,031-790-6400,20240614
방098,01,05,학암동 남한산성 등산로 초입 주변,,경기도 하남시 학암동 5-6,37.4900873600,127.1583220000,03,N,N,N,경보등 + 경보음 + CCTV,2012,20231109,Y,하남시청,031-790-6400,20240614
방097,01,05,한창농원 주변,,경기도 하남시 풍산동 445,37.5484123200,127.1961503000,03,N,N,N,경보등 + 경보음 + CCTV,2012,20231109,Y,하남시청,031-790-6400,20240614
방096,01,05,덕풍시장 입구 주변,,경기도 하남시 덕풍동 393-3,37.5401922600,127.2016670000,03,N,N,N,경보등 + 경보음 + CCTV,2012,20231109,Y,하남시청,031-790-6400,20240614
방640,01,05,신장초등학교,,경기도 하남시 신장동 423-49,37.5422353100,127.2069235000,03,N,N,N,경보등 + 경보음 + CCTV,2022,20231109,Y,하남시청,031-790-6400,20240614
방639,01,05,고골초등학교,,경기도 하남시 춘궁동 395-18,37.5187830200,127.1957133000,03,N,N,N,경보등 + 경보음 + CCTV,2022,20231109,Y,하남시청,031-790-6400,20240614
방638,01,05,청아초등학교,,경기도 하남시 풍산동 564,37.5566853200,127.1943994000,03,N,N,N,경보등 + 경보음 + CCTV,2022,20231109,Y,하남시청,031-790-6400,20240614
방637,01,05,미사경정공원 맞은편 교통섬,,경기도 하남시 덕풍동 2-29,37.5601649000,127.2036421000,03,N,N,N,경보등 + 경보음 + CCTV,2022,20231109,Y,하남시청,031-790-6400,20240614
방636,01,05,스타필드하남 입구 삼거리,,경기도 하남시 신장동 614,37.5451265200,127.2207422000,03,N,N,N,경보등 + 경보음 + CCTV,2022,20231109,Y,하남시청,031-790-6400,20240614
방635,01,05,망월천 호수공원 상망교 앞,,경기도 하남시 망월동 1073,37.5655354500,127.1859349000,03,N,N,N,경보등 + 경보음 + CCTV,2022,20231109,Y,하남시청,031-790-6400,20240614
방634,01,05,미사역 8번출구 사거리,,경기도 하남시 망월동 1133,37.5620176100,127.1937262000,03,N,N,N,경보등 + 경보음 + CCTV,2022,20231109,Y,하남시청,031-790-6400,20240614
방633,01,05,하남시청 근린공원 앞 교통섬,,경기도 하남시 신장동 537,37.5385591900,127.2128622000,03,N,N,N,경보등 + 경보음 + CCTV,2022,20231109,Y,하남시청,031-790-6400,20240614
방632,01,05,하남시청 후문 앞,,경기도 하남시 신장동 538,37.5395927800,127.2130811000,03,N,N,N,경보등 + 경보음 + CCTV,2022,20231109,Y,하남시청,031-790-6400,20240614
방631,01,05,하남풍산역사거리,,경기도 하남시 덕풍동 756,37.5519336500,127.2035535000,03,N,N,N,경보등 + 경보음 + CCTV,2022,20231109,Y,하남시청,031-790-6400,20240614
방630,01,05,신풍지하차도 삼거리,,경기도 하남시 신장동 270-8,37.5501902300,127.2137584000,03,N,N,N,경보등 + 경보음 + CCTV,2022,20231109,Y,하남시청,031-790-6400,20240614
방629,01,05,법은사 뒤 주택가,,경기도 하남시 상산곡동 745-2,37.4873358300,127.2183388000,03,N,N,N,경보등 + 경보음 + CCTV,2022,20231109,Y,하남시청,031-790-6400,20240614
방628,01,05,검단산 등산로 화장실 주변,경기도 하남시 검단산로218번길 41-28,경기도 하남시 창우동 산14-7,37.5322899000,127.2297974000,03,N,N,N,경보등 + 경보음 + CCTV,2022,20231109,Y,하남시청,031-790-6400,20240614
방246,01,05,신평마을 삼거리 주변,,경기도 하남시 신장동 231,37.5464841500,127.2140010000,03,N,N,N,경보등 + 경보음 + CCTV,2017,20231109,Y,하남시청,031-790-6400,20240614
방245,01,05,황골마을 주변,경기도 하남시 대성로69번길 120,경기도 하남시 항동 67,37.5137073100,127.1920071000,03,N,N,N,경보등 + 경보음 + CCTV,2017,20231109,Y,하남시청,031-790-6400,20240614
방244,01,05,샤인허브빌 주변,경기도 하남시 천호대로1358번길 134-20,경기도 하남시 초이동 9-1,37.5363664300,127.1560405000,03,N,N,N,경보등 + 경보음 + CCTV,2017,20231109,Y,하남시청,031-790-6400,20240614
방243,01,05,함지박 주변,,경기도 하남시 하사창동 428,37.5095809700,127.2028896000,03,N,N,N,경보등 + 경보음 + CCTV,2017,20231109,Y,하남시청,031-790-6400,20240614
방242,01,05,군부대 앞 삼거리 주변,,경기도 하남시 초일동 110-10,37.5394955000,127.1837677000,03,N,N,N,경보등 + 경보음 + CCTV,2017,20231109,Y,하남시청,031-790-6400,20240614
방241,01,05,대사골 입구 주변,,경기도 하남시 초이동 615,37.5376013800,127.1567627000,03,N,N,N,경보등 + 경보음 + CCTV,2016,20231109,Y,하남시청,031-790-6400,20240614
방240,01,05,홈플러스 뒤 삼거리 주변,,경기도 하남시 신장동 570-4,37.5385772000,127.2120740000,03,N,N,N,경보등 + 경보음 + CCTV,2022,20231109,Y,하남시청,031-790-6400,20240614
방239,01,05,삼현팰리체 앞 도로 주변(보호구역 - 서부초등학교),,경기도 하남시 감일동 390,37.5162047400,127.1639653000,03,N,N,N,경보등 + 경보음 + CCTV,2016,20231109,Y,하남시청,031-790-6400,20240614
방238,01,05,정심사 입구 주변,,경기도 하남시 하산곡동 522,37.5258946900,127.2289220000,03,N,N,N,경보등 + 경보음 + CCTV,2016,20231109,Y,하남시청,031-790-6400,20240614
방237,01,05,명가 푸드 주변,,경기도 하남시 항동 101-4,37.5155026700,127.1934795000,03,N,N,N,경보등 + 경보음 + CCTV,2016,20231109,Y,하남시청,031-790-6400,20240614
방236,01,05,창우7통 마을회관 주변,경기도 하남시 검단산로146번길 23,경기도 하남시 창우동 429-9,37.5284024900,127.2274141000,03,N,N,N,경보등 + 경보음 + CCTV,2016,20231109,Y,하남시청,031-790-6400,20240614
방235,01,05,하남등기소 주변,,경기도 하남시 하산곡동 555-6,37.5220857800,127.2235982000,03,N,N,N,경보등 + 경보음 + CCTV,2016,20231109,Y,하남시청,031-790-6400,20240614
방234,01,05,주요목지점,,경기도 하남시 춘궁동 159-3,37.5283387000,127.1980111000,03,N,N,N,경보등 + 경보음 + CCTV,2016,20231109,Y,하남시청,031-790-6400,20240614
방338,01,05,"미사 1, 2단지 사이 공원",,경기도 하남시 선동 454,37.5732458600,127.1778220000,03,N,N,N,경보등 + 경보음 + CCTV,2017,20231109,Y,하남시청,031-790-6400,20240614
방337,01,05,미사강변교회 앞,,경기도 하남시 망월동 983,37.5694667400,127.1838250000,03,N,N,N,경보등 + 경보음 + CCTV,2017,20231109,Y,하남시청,031-790-6400,20240614
방336,01,05,마을버스 7번  종점 주변 삼거리,,경기도 하남시 감북동 479,37.5233834700,127.1562093000,03,N,N,N,경보등 + 경보음 + CCTV,2017,20231109,Y,하남시청,031-790-6400,20240614
방335,01,05,덕산교 주변 사거리,,경기도 하남시 덕풍동 665-10,37.5325668500,127.2028761000,03,N,N,N,경보등 + 경보음 + CCTV,2017,20231109,Y,하남시청,031-790-6400,20240614
방039,01,05,대성부동산 주변,경기도 하남시 하남대로861번안길 29,경기도 하남시 덕풍동 352-43,37.5429018300,127.2000780000,03,N,N,N,경보등 + 경보음 + CCTV,2011,20231109,Y,하남시청,031-790-6400,20240614
방038,01,01,동부중학교 뒷길 주변,경기도 하남시 역말로36번길 28,경기도 하남시 덕풍동 448-2,37.5349787700,127.2026881000,03,N,N,N,경보등 + 경보음 + CCTV,2010,20231109,Y,하남시청,031-790-6400,20240614
방037,01,05,용문마트 주변,경기도 하남시 역말로 26,경기도 하남시 덕풍동 519-5,37.5344151800,127.2009021000,03,N,N,N,경보등 + 경보음 + CCTV,2010,20231109,Y,하남시청,031-790-6400,20240614
방036,01,05,믿음 자동차공업사 주변,경기도 하남시 역말로 35,경기도 하남시 덕풍동 433-5,37.5354433600,127.2011396000,03,N,N,N,경보등 + 경보음 + CCTV,2010,20231109,Y,하남시청,031-790-6400,20240614
방035,01,05,동부초 방향 골목 주변,경기도 하남시 덕풍공원로93번길 18,경기도 하남시 덕풍동 435-53,37.5362163300,127.2010848000,03,N,N,N,경보등 + 경보음 + CCTV,2010,20231109,Y,하남시청,031-790-6400,20240614
방034,01,05,기린슈퍼 주변,,경기도 하남시 덕풍동 435-222,37.5363643100,127.2001412000,03,N,N,N,경보등 + 경보음 + CCTV,2010,20231109,Y,하남시청,031-790-6400,20240614
방033,01,05,덕풍공원 공영주차장 옆,,경기도 하남시 덕풍동 370-110,37.5371105300,127.1997267000,03,N,N,N,경보등 + 경보음 + CCTV,2010,20231109,Y,하남시청,031-790-6400,20240614
방032,01,05,한진연립 주변,,경기도 하남시 신장동 427-484,37.5398981400,127.2048873000,03,N,N,N,경보등 + 경보음 + CCTV,2010,20231109,Y,하남시청,031-790-6400,20240614
방031,01,05,상록수마트 주변,경기도 하남시 덕풍공원로87번길 25,경기도 하남시 덕풍동 371-42,37.5378043100,127.2010484000,03,N,N,N,경보등 + 경보음 + CCTV,2010,20231109,Y,하남시청,031-790-6400,20240614
방030,01,05,하남SD병원 후문 주변,경기도 하남시 덕풍공원로47번길 16,경기도 하남시 덕풍동 365-70,37.5394960400,127.1985921000,03,N,N,N,경보등 + 경보음 + CCTV,2010,20231109,Y,하남시청,031-790-6400,20240614
방029,01,05,새샘마트 주변,경기도 하남시 수리남로5번길 33,경기도 하남시 덕풍동 372-162,37.5385009000,127.2019828000,03,N,N,N,경보등 + 경보음 + CCTV,2010,20231109,Y,하남시청,031-790-6400,20240614
방028,01,05,우리공인중개사 주변,경기도 하남시 수리남로 6,경기도 하남시 덕풍동 378-6,37.5398076500,127.2009057000,03,N,N,N,경보등 + 경보음 + CCTV,2010,20231109,Y,하남시청,031-790-6400,20240614
방027,01,05,우리건축 주변,경기도 하남시 덕풍공원로25번길 10,경기도 하남시 덕풍동 359-39,37.5403084800,127.1985344000,03,N,N,N,경보등 + 경보음 + CCTV,2010,20231109,Y,하남시청,031-790-6400,20240614
방026,01,05,따복하남어린이집 주변 (보호구역 - 따복하남어린이집),경기도 하남시 덕풍공원로 12,경기도 하남시 덕풍동 693,37.5422828600,127.1981435000,03,N,N,N,경보등 + 경보음 + CCTV,2010,20231109,Y,하남시청,031-790-6400,20240614
방025,01,05,(창모루)음식점 앞,경기도 하남시 검단산로 342,경기도 하남시 창우동 4-10,37.5413212700,127.2372182000,03,N,N,N,경보등 + 경보음 + CCTV,2010,20231109,Y,하남시청,031-790-6400,20240614
방024,01,05,굴다리 앞,경기도 하남시 산곡북로 27,경기도 하남시 하산곡동 422-3,37.5025168200,127.2300983000,03,N,N,N,경보등 + 경보음 + CCTV,2010,20231109,Y,하남시청,031-790-6400,20240614
방040,01,05,덕풍동다목적체육관 주변,,경기도 하남시 덕풍동 332-29,37.5427164000,127.2019862000,03,N,N,N,경보등 + 경보음 + CCTV,2011,20231109,Y,하남시청,031-790-6400,20240614
방023,01,05,산곡초등학교 진입로 (보호구역 - 산곡초등학교),경기도 하남시 하남대로302번길 25,경기도 하남시 하산곡동 430-2,37.5030345900,127.2328287000,03,N,N,N,경보등 + 경보음 + CCTV,2010,20231109,Y,하남시청,031-790-6400,20240614
방022,01,05,산곡한우마을 주변,경기도 하남시 산곡동로 104,경기도 하남시 하산곡동 311-9,37.5117428500,127.2267296000,03,N,N,N,경보등 + 경보음 + CCTV,2010,20231109,Y,하남시청,031-790-6400,20240614
방021,01,05,성광학교 주변 (보호구역 - 성광학교),,경기도 하남시 천현동 180-7,37.5331346600,127.2094869000,03,N,N,N,경보등 + 경보음 + CCTV,2010,20231109,Y,하남시청,031-790-6400,20240614
방020,01,05,창우초등학교 정문 앞 (보호구역 - 창우초등학교),,경기도 하남시 창우동 517,37.5402618000,127.2216960000,03,N,N,N,경보등 + 경보음 + CCTV,2010,20231109,Y,하남시청,031-790-6400,20240614
방627,01,05,한진아파트 뒤,,경기도 하남시 신장동 510-5,37.5401612200,127.2051664000,03,N,N,N,경보등 + 경보음 + CCTV,2022,20231109,Y,하남시청,031-790-6400,20240614
방626,01,05,미사강변고등학교 주변,경기도 하남시 미사강변한강로 45,경기도 하남시 선동 417,37.5767668500,127.1807342000,03,N,N,N,경보등 + 경보음 + CCTV,2022,20231109,Y,하남시청,031-790-6400,20240614
방625,01,05,약수사 입구,,경기도 하남시 하사창동 427,37.5114965800,127.2043621000,03,N,N,N,경보등 + 경보음 + CCTV,2022,20231109,Y,하남시청,031-790-6400,20240614
방624,01,05,남한산성등산로공영주차장 주변,,경기도 하남시 상사창동 333-19,37.4972446300,127.1898850000,03,N,N,N,경보등 + 경보음 + CCTV,2022,20231109,Y,하남시청,031-790-6400,20240614
방623,01,05,보쉬카센터 주변,,경기도 하남시 광암동 129-6,37.5244567300,127.1753349000,03,N,N,N,경보등 + 경보음 + CCTV,2022,20231109,Y,하남시청,031-790-6400,20240614
방622,01,05,다온앰엔디 주변,,경기도 하남시 광암동 180-8,37.5220972800,127.1736071000,03,N,N,N,경보등 + 경보음 + CCTV,2022,20231109,Y,하남시청,031-790-6400,20240614
방621,01,05,은성우드 앞,,경기도 하남시 감북동 489,37.5164306300,127.1488597000,03,N,N,N,경보등 + 경보음 + CCTV,2022,20231109,Y,하남시청,031-790-6400,20240614
방620,01,05,서하남IC주변,,경기도 하남시 감북동 389-5,37.5164070400,127.1521026000,03,N,N,N,경보등 + 경보음 + CCTV,2022,20231109,Y,하남시청,031-790-6400,20240614
